  24  30
  21  60.793 255.07 255.09 255.09 255.10 255.11 255.12 255.14 255.16 255.20 255.25 255.27 255.28 255.32 255.33 255.35 255.37 255.37 255.37 255.37 255.37 255.36 255.35 255.35 255.36 255.38 255.37 255.36 255.36 255.35 255.34
  22  60.793 241.20 241.20 241.20 241.20 241.21 241.20 241.21 241.22 241.26 241.34 241.34 241.37 241.41 241.42 241.44 241.45 241.45 241.45 241.43 241.42 241.39 241.39 241.40 241.40 241.42 241.41 241.40 241.37 241.36 241.35
  23  60.793 226.95 226.95 226.95 226.95 226.95 226.94 226.94 226.93 226.94 226.98 226.98 227.01 227.03 227.05 227.06 227.07 227.08 227.08 227.07 227.06 227.05 227.04 227.05 227.05 227.06 227.05 227.05 227.04 227.02 227.02
   0  50.300 234.91 235.01 235.06 235.09 235.11 235.12 235.17 235.22 235.26 235.23 235.25 235.18 235.13 235.19 235.20 235.24 235.16 235.19 235.14 235.21 235.17 235.04 235.01 234.92 234.95 234.94 234.93 234.84 234.71 234.37
   1  52.800 255.02 255.03 255.06 255.05 255.07 255.09 255.14 255.16 255.17 255.20 255.23 255.27 255.31 255.31 255.30 255.32 255.30 255.31 255.31 255.30 255.27 255.24 255.26 255.23 255.23 255.18 255.15 255.08 255.00 254.78
   2  53.596 243.96 243.97 243.97 243.97 243.99 244.01 244.03 244.03 244.04 244.08 244.12 244.14 244.17 244.16 244.17 244.19 244.21 244.21 244.21 244.19 244.20 244.20 244.24 244.23 244.24 244.21 244.20 244.16 244.10 243.89
   3  54.400 227.26 227.28 227.29 227.36 227.37 227.37 227.35 227.36 227.42 227.45 227.50 227.46 227.50 227.46 227.53 227.53 227.58 227.56 227.58 227.57 227.58 227.59 227.58 227.61 227.55 227.56 227.48 227.49 227.37 227.18
   4  55.500 208.98 208.95 208.92 208.93 208.93 208.96 208.92 208.90 208.87 208.88 208.91 208.93 208.89 208.88 208.89 208.89 208.94 208.91 208.93 208.91 208.93 208.93 208.96 208.96 208.95 208.92 208.91 208.92 208.89 208.81
   5  57.290 204.96 204.97 204.93 204.87 204.80 204.76 204.72 204.69 204.63 204.58 204.55 204.58 204.55 204.55 204.50 204.48 204.49 204.51 204.55 204.57 204.57 204.57 204.60 204.65 204.69 204.68 204.70 204.70 204.73 204.75
   6  59.400 213.02 213.01 213.00 212.98 212.95 212.92 212.88 212.85 212.82 212.81 212.80 212.82 212.80 212.80 212.79 212.79 212.80 212.80 212.81 212.83 212.84 212.86 212.88 212.89 212.91 212.91 212.94 212.95 212.97 212.97
